T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0144596	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0143185	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0147026	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0144293	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00337127	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00173862	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00334398	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00334902	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00174203	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00335685	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0033736	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.001739	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00336388	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0158361	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0152172	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0158264	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0157366	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0152816	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0157726	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0157901	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0151758	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.015833	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00222129	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00210836	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00222581	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00222384	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00210571	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00221551	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00221794	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00211023	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.00222419	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0109369	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0114209	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0109178	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0109577	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.011439	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0109409	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0108685	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0114835	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0108396	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00525241	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00284185	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00525113	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00525453	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00284249	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00524718	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00525341	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00283632	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00525628	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137814	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137849	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137527	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137451	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137251	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137565	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137581	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137969	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	2	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0137908	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000897801	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000905266	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000907301	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000904827	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000895526	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000903442	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000896611	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000901871	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.000903741	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0114168	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0121393	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0116655	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0114326	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0126749	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0115934	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0115444	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0123777	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0116548	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00231851	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00387887	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00229689	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00228999	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0038742	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0022968	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00227966	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00390968	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.00226383	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0136899	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0135869	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0136056	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0134782	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.013999	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0136214	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0136478	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0134162	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	64	8	1	0	5	kNone	kMDRange	kNone	216000	15	0.234375	5	1	0.0136864	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0536929	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0534084	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0537025	
